plz,kreisid,kreisname
97249,251,Würzburg
97250,251,Würzburg
97230,251,Würzburg
97252,251,Würzburg
97253,251,Würzburg
97255,251,Würzburg
97218,251,Würzburg
97256,251,Würzburg
97232,251,Würzburg
97259,251,Würzburg
97261,251,Würzburg
97262,251,Würzburg
97264,251,Würzburg
97265,251,Würzburg
97204,251,Würzburg
97292,251,Würzburg
97268,251,Würzburg
97270,251,Würzburg
97271,251,Würzburg
97273,251,Würzburg
97276,251,Würzburg
97277,251,Würzburg
97237,251,Würzburg
97247,251,Würzburg
97241,251,Würzburg
97199,251,Würzburg
97279,251,Würzburg
97236,251,Würzburg
97234,251,Würzburg
97264,251,Würzburg
97283,251,Würzburg
97222,251,Würzburg
97285,251,Würzburg
97228,251,Würzburg
97286,251,Würzburg
97255,251,Würzburg
97285,251,Würzburg
97288,251,Würzburg
97291,251,Würzburg
97292,251,Würzburg
97274,251,Würzburg
97294,251,Würzburg
97209,251,Würzburg
97295,251,Würzburg
97297,251,Würzburg
97286,251,Würzburg
97299,251,Würzburg
0,251,Würzburg
0,251,Würzburg
0,251,Würzburg
86150,252,Augsburg-Stadt
86343,252,Augsburg-Stadt
86559,253,Augsburg-Land
86444,253,Augsburg-Land
86551,253,Augsburg-Land
86453,253,Augsburg-Land
86495,253,Augsburg-Land
86316,253,Augsburg-Land
86568,253,Augsburg-Land
86438,253,Augsburg-Land
86504,253,Augsburg-Land
86415,253,Augsburg-Land
86573,253,Augsburg-Land
86508,253,Augsburg-Land
86510,253,Augsburg-Land
86511,253,Augsburg-Land
86577,253,Augsburg-Land
82297,253,Augsburg-Land
86477,253,Augsburg-Land
86695,253,Augsburg-Land
86482,253,Augsburg-Land
86485,253,Augsburg-Land
86399,253,Augsburg-Land
86486,253,Augsburg-Land
86420,253,Augsburg-Land
86424,253,Augsburg-Land
86678,253,Augsburg-Land
86679,253,Augsburg-Land
86494,253,Augsburg-Land
86850,253,Augsburg-Land
86456,253,Augsburg-Land
86368,253,Augsburg-Land
86459,253,Augsburg-Land
86836,253,Augsburg-Land
86845,253,Augsburg-Land
86465,253,Augsburg-Land
86856,253,Augsburg-Land
86497,253,Augsburg-Land
86507,253,Augsburg-Land
86836,253,Augsburg-Land
86707,253,Augsburg-Land
86500,253,Augsburg-Land
86863,253,Augsburg-Land
86853,253,Augsburg-Land
86462,253,Augsburg-Land
86405,253,Augsburg-Land
86866,253,Augsburg-Land
86868,253,Augsburg-Land
86356,253,Augsburg-Land
86695,253,Augsburg-Land
86507,253,Augsburg-Land
86872,253,Augsburg-Land
86830,253,Augsburg-Land
86391,253,Augsburg-Land
86672,253,Augsburg-Land
86836,253,Augsburg-Land
86514,253,Augsburg-Land
86877,253,Augsburg-Land
86517,253,Augsburg-Land
86465,253,Augsburg-Land
86707,253,Augsburg-Land
86441,253,Augsburg-Land
0,253,Augsburg-Land
86447,254,Donau-Ries
86570,254,Donau-Ries
86556,254,Donau-Ries
86574,254,Donau-Ries
86554,254,Donau-Ries
86576,254,Donau-Ries
86447,254,Donau-Ries
86674,254,Donau-Ries
86450,254,Donau-Ries
89344,254,Donau-Ries
89429,254,Donau-Ries
89431,254,Donau-Ries
86637,254,Donau-Ries
86657,254,Donau-Ries
89434,254,Donau-Ries
86647,254,Donau-Ries
89407,254,Donau-Ries
89353,254,Donau-Ries
89423,254,Donau-Ries
89437,254,Donau-Ries
89420,254,Donau-Ries
89438,254,Donau-Ries
86502,254,Donau-Ries
89415,254,Donau-Ries
89440,254,Donau-Ries
89426,254,Donau-Ries
89435,254,Donau-Ries
89441,254,Donau-Ries
89443,254,Donau-Ries
89428,254,Donau-Ries
86637,254,Donau-Ries
86637,254,Donau-Ries
89426,254,Donau-Ries
89446,254,Donau-Ries
89447,254,Donau-Ries
86637,254,Donau-Ries
86733,254,Donau-Ries
86735,254,Donau-Ries
86663,254,Donau-Ries
86729,254,Donau-Ries
86675,254,Donau-Ries
86653,254,Donau-Ries
86738,254,Donau-Ries
86609,254,Donau-Ries
86739,254,Donau-Ries
86741,254,Donau-Ries
86735,254,Donau-Ries
86742,254,Donau-Ries
86681,254,Donau-Ries
86682,254,Donau-Ries
86744,254,Donau-Ries
86655,254,Donau-Ries
86720,254,Donau-Ries
86684,254,Donau-Ries
86685,254,Donau-Ries
86687,254,Donau-Ries
86747,254,Donau-Ries
86748,254,Donau-Ries
86688,254,Donau-Ries
86750,254,Donau-Ries
86690,254,Donau-Ries
86751,254,Donau-Ries
86753,254,Donau-Ries
86653,254,Donau-Ries
86692,254,Donau-Ries
86754,254,Donau-Ries
86694,254,Donau-Ries
86720,254,Donau-Ries
86698,254,Donau-Ries
86732,254,Donau-Ries
86700,254,Donau-Ries
86641,254,Donau-Ries
86756,254,Donau-Ries
86703,254,Donau-Ries
86704,254,Donau-Ries
86660,254,Donau-Ries
86757,254,Donau-Ries
86759,254,Donau-Ries
86650,254,Donau-Ries
86709,254,Donau-Ries
0,254,Donau-Ries
0,254,Donau-Ries
86480,255,Neu-Ulm
86483,255,Neu-Ulm
86513,255,Neu-Ulm
86488,255,Neu-Ulm
89347,255,Neu-Ulm
89346,255,Neu-Ulm
89331,255,Neu-Ulm
89349,255,Neu-Ulm
86489,255,Neu-Ulm
89350,255,Neu-Ulm
86491,255,Neu-Ulm
89352,255,Neu-Ulm
89312,255,Neu-Ulm
89355,255,Neu-Ulm
89356,255,Neu-Ulm
89335,255,Neu-Ulm
89343,255,Neu-Ulm
89358,255,Neu-Ulm
89359,255,Neu-Ulm
86381,255,Neu-Ulm
89361,255,Neu-Ulm
89340,255,Neu-Ulm
86505,255,Neu-Ulm
86476,255,Neu-Ulm
86479,255,Neu-Ulm
89362,255,Neu-Ulm
89364,255,Neu-Ulm
89365,255,Neu-Ulm
86470,255,Neu-Ulm
86519,255,Neu-Ulm
89332,255,Neu-Ulm
86480,255,Neu-Ulm
89368,255,Neu-Ulm
86473,255,Neu-Ulm
0,255,Neu-Ulm
0,255,Neu-Ulm
89281,255,Neu-Ulm
89287,255,Neu-Ulm
89290,255,Neu-Ulm
89291,255,Neu-Ulm
89257,255,Neu-Ulm
89293,255,Neu-Ulm
89278,255,Neu-Ulm
89210,255,Neu-Ulm
89270,255,Neu-Ulm
89294,255,Neu-Ulm
89296,255,Neu-Ulm
89284,255,Neu-Ulm
89297,255,Neu-Ulm
89250,255,Neu-Ulm
89299,255,Neu-Ulm
89269,255,Neu-Ulm
89264,255,Neu-Ulm
0,255,Neu-Ulm
0,255,Neu-Ulm
0,255,Neu-Ulm
0,255,Neu-Ulm
87727,255,Neu-Ulm
87737,255,Neu-Ulm
87739,255,Neu-Ulm
87743,255,Neu-Ulm
87746,255,Neu-Ulm
87748,255,Neu-Ulm
87751,255,Neu-Ulm
87725,255,Neu-Ulm
87761,255,Neu-Ulm
87767,255,Neu-Ulm
87754,255,Neu-Ulm
87769,255,Neu-Ulm
87770,255,Neu-Ulm
87772,255,Neu-Ulm
87773,255,Neu-Ulm
87775,255,Neu-Ulm
87784,255,Neu-Ulm
87785,255,Neu-Ulm
86498,255,Neu-Ulm
87435,256,Oberallgäu
88131,256,Oberallgäu
88167,256,Oberallgäu
88167,256,Oberallgäu
88178,256,Oberallgäu
88138,256,Oberallgäu
88131,256,Oberallgäu
88161,256,Oberallgäu
88167,256,Oberallgäu
88149,256,Oberallgäu
88179,256,Oberallgäu
88145,256,Oberallgäu
88167,256,Oberallgäu
88175,256,Oberallgäu
88138,256,Oberallgäu
88167,256,Oberallgäu
88142,256,Oberallgäu
88171,256,Oberallgäu
88138,256,Oberallgäu
88145,256,Oberallgäu
87452,256,Oberallgäu
87538,256,Oberallgäu
87488,256,Oberallgäu
87544,256,Oberallgäu
87538,256,Oberallgäu
87474,256,Oberallgäu
87545,256,Oberallgäu
87463,256,Oberallgäu
87471,256,Oberallgäu
87538,256,Oberallgäu
87490,256,Oberallgäu
87541,256,Oberallgäu
87509,256,Oberallgäu
87493,256,Oberallgäu
87547,256,Oberallgäu
87466,256,Oberallgäu
87538,256,Oberallgäu
87534,256,Oberallgäu
87561,256,Oberallgäu
87527,256,Oberallgäu
87549,256,Oberallgäu
87527,256,Oberallgäu
87477,256,Oberallgäu
87448,256,Oberallgäu
87480,256,Oberallgäu
87497,256,Oberallgäu
87487,256,Oberallgäu
87499,256,Oberallgäu
0,256,Oberallgäu
87600,257,Ostallgäu
87700,257,Ostallgäu
87648,257,Ostallgäu
87640,257,Ostallgäu
87650,257,Ostallgäu
87651,257,Ostallgäu
86807,257,Ostallgäu
87653,257,Ostallgäu
87637,257,Ostallgäu
87654,257,Ostallgäu
87629,257,Ostallgäu
87656,257,Ostallgäu
87657,257,Ostallgäu
87659,257,Ostallgäu
87634,257,Ostallgäu
87660,257,Ostallgäu
86860,257,Ostallgäu
87662,257,Ostallgäu
87647,257,Ostallgäu
86862,257,Ostallgäu
86983,257,Ostallgäu
87663,257,Ostallgäu
87616,257,Ostallgäu
87665,257,Ostallgäu
87484,257,Ostallgäu
87634,257,Ostallgäu
86869,257,Ostallgäu
87662,257,Ostallgäu
87666,257,Ostallgäu
87459,257,Ostallgäu
87669,257,Ostallgäu
87668,257,Ostallgäu
87671,257,Ostallgäu
87672,257,Ostallgäu
87674,257,Ostallgäu
87494,257,Ostallgäu
87645,257,Ostallgäu
87637,257,Ostallgäu
87675,257,Ostallgäu
87677,257,Ostallgäu
87642,257,Ostallgäu
87647,257,Ostallgäu
87496,257,Ostallgäu
86875,257,Ostallgäu
87616,257,Ostallgäu
87679,257,Ostallgäu
87675,257,Ostallgäu
86854,257,Ostallgäu
87742,257,Ostallgäu
86825,257,Ostallgäu
87734,257,Ostallgäu
87736,257,Ostallgäu
87740,257,Ostallgäu
87742,257,Ostallgäu
87745,257,Ostallgäu
86833,257,Ostallgäu
87730,257,Ostallgäu
87749,257,Ostallgäu
87752,257,Ostallgäu
87757,257,Ostallgäu
87758,257,Ostallgäu
87760,257,Ostallgäu
87763,257,Ostallgäu
87764,257,Ostallgäu
87733,257,Ostallgäu
86865,257,Ostallgäu
87766,257,Ostallgäu
87719,257,Ostallgäu
87724,257,Ostallgäu
87776,257,Ostallgäu
87778,257,Ostallgäu
87779,257,Ostallgäu
86842,257,Ostallgäu
86874,257,Ostallgäu
87781,257,Ostallgäu
87782,257,Ostallgäu
86871,257,Ostallgäu
86879,257,Ostallgäu
87787,257,Ostallgäu
87789,257,Ostallgäu
0,257,Ostallgäu
70173,258,Stuttgart I
70173,259,Stuttgart II
71134,260,Böblingen
71155,260,Böblingen
71032,260,Böblingen
71149,260,Böblingen
75392,260,Böblingen
71139,260,Böblingen
71116,260,Böblingen
71126,260,Böblingen
71083,260,Böblingen
71157,260,Böblingen
71088,260,Böblingen
71229,260,Böblingen
71106,260,Böblingen
71159,260,Böblingen
71154,260,Böblingen
71272,260,Böblingen
71277,260,Böblingen
71101,260,Böblingen
71063,260,Böblingen
71263,260,Böblingen
71093,260,Böblingen
71131,260,Böblingen
71120,260,Böblingen
73776,261,Esslingen
73666,261,Esslingen
73779,261,Esslingen
73770,261,Esslingen
73728,261,Esslingen
73269,261,Esslingen
73257,261,Esslingen
73669,261,Esslingen
73765,261,Esslingen
73207,261,Esslingen
73262,261,Esslingen
73240,261,Esslingen
73249,261,Esslingen
73773,261,Esslingen
73760,261,Esslingen
71144,262,Nürtingen
71111,262,Nürtingen
72655,262,Nürtingen
72657,262,Nürtingen
72658,262,Nürtingen
72660,262,Nürtingen
73266,262,Nürtingen
73265,262,Nürtingen
73268,262,Nürtingen
72636,262,Nürtingen
72663,262,Nürtingen
73271,262,Nürtingen
73230,262,Nürtingen
72664,262,Nürtingen
72666,262,Nürtingen
72654,262,Nürtingen
73272,262,Nürtingen
72639,262,Nürtingen
73274,262,Nürtingen
72622,262,Nürtingen
72644,262,Nürtingen
73275,262,Nürtingen
73277,262,Nürtingen
72667,262,Nürtingen
72669,262,Nürtingen
73235,262,Nürtingen
72649,262,Nürtingen
70794,262,Nürtingen
70771,262,Nürtingen
73252,262,Nürtingen
72631,262,Nürtingen
73099,263,Göppingen
73101,263,Göppingen
73095,263,Göppingen
73342,263,Göppingen
73337,263,Göppingen
73102,263,Göppingen
89558,263,Göppingen
73104,263,Göppingen
73087,263,Göppingen
73326,263,Göppingen
73072,263,Göppingen
73345,263,Göppingen
73105,263,Göppingen
73061,263,Göppingen
73054,263,Göppingen
73107,263,Göppingen
73108,263,Göppingen
73312,263,Göppingen
73333,263,Göppingen
73033,263,Göppingen
73344,263,Göppingen
73110,263,Göppingen
73092,263,Göppingen
73345,263,Göppingen
73329,263,Göppingen
73347,263,Göppingen
73113,263,Göppingen
73098,263,Göppingen
73084,263,Göppingen
73114,263,Göppingen
73278,263,Göppingen
73079,263,Göppingen
73066,263,Göppingen
73116,263,Göppingen
73117,263,Göppingen
73349,263,Göppingen
73119,263,Göppingen
73111,263,Göppingen
73553,264,Waiblingen
70734,264,Waiblingen
73667,264,Waiblingen
71404,264,Waiblingen
71397,264,Waiblingen
73655,264,Waiblingen
73635,264,Waiblingen
73614,264,Waiblingen
71409,264,Waiblingen
73660,264,Waiblingen
71332,264,Waiblingen
73642,264,Waiblingen
71364,264,Waiblingen
73650,264,Waiblingen
73663,264,Waiblingen
73630,264,Waiblingen
71384,264,Waiblingen
71394,264,Waiblingen
71287,265,Ludwigsburg
71679,265,Ludwigsburg
71254,265,Ludwigsburg
71735,265,Ludwigsburg
70839,265,Ludwigsburg
71282,265,Ludwigsburg
70806,265,Ludwigsburg
71638,265,Ludwigsburg
71706,265,Ludwigsburg
71696,265,Ludwigsburg
71739,265,Ludwigsburg
71701,265,Ludwigsburg
74372,265,Ludwigsburg
71665,265,Ludwigsburg
70825,265,Ludwigsburg
71686,265,Ludwigsburg
71563,266,Neckar-Zaber
71726,266,Neckar-Zaber
74354,266,Neckar-Zaber
74357,266,Neckar-Zaber
71729,266,Neckar-Zaber
74391,266,Neckar-Zaber
74392,266,Neckar-Zaber
74376,266,Neckar-Zaber
71723,266,Neckar-Zaber
74394,266,Neckar-Zaber
74366,266,Neckar-Zaber
74369,266,Neckar-Zaber
71672,266,Neckar-Zaber
74395,266,Neckar-Zaber
71711,266,Neckar-Zaber
71720,266,Neckar-Zaber
74385,266,Neckar-Zaber
71711,266,Neckar-Zaber
71732,266,Neckar-Zaber
74399,266,Neckar-Zaber
74343,266,Neckar-Zaber
74379,266,Neckar-Zaber
71691,266,Neckar-Zaber
74321,266,Neckar-Zaber
74232,266,Neckar-Zaber
71717,266,Neckar-Zaber
74336,266,Neckar-Zaber
74389,266,Neckar-Zaber
74223,266,Neckar-Zaber
74363,266,Neckar-Zaber
74360,266,Neckar-Zaber
74348,266,Neckar-Zaber
74211,266,Neckar-Zaber
74382,266,Neckar-Zaber
74226,266,Neckar-Zaber
74397,266,Neckar-Zaber
74388,266,Neckar-Zaber
74199,266,Neckar-Zaber
74374,266,Neckar-Zaber
74072,267,Heilbronn
74177,267,Heilbronn
74906,267,Heilbronn
74206,267,Heilbronn
74246,267,Heilbronn
74248,267,Heilbronn
75031,267,Heilbronn
74235,267,Heilbronn
75050,267,Heilbronn
74831,267,Heilbronn
74930,267,Heilbronn
74249,267,Heilbronn
74912,267,Heilbronn
74251,267,Heilbronn
74245,267,Heilbronn
74252,267,Heilbronn
74219,267,Heilbronn
74172,267,Heilbronn
74861,267,Heilbronn
74196,267,Heilbronn
74229,267,Heilbronn
74254,267,Heilbronn
74255,267,Heilbronn
74193,267,Heilbronn
74936,267,Heilbronn
74257,267,Heilbronn
74189,267,Heilbronn
74259,267,Heilbronn
71543,267,Heilbronn
74182,267,Heilbronn
74239,267,Heilbronn
74243,267,Heilbronn
74626,268,Schwäbisch Hall – Hohenlohe
74677,268,Schwäbisch Hall – Hohenlohe
74670,268,Schwäbisch Hall – Hohenlohe
74653,268,Schwäbisch Hall – Hohenlohe
74238,268,Schwäbisch Hall – Hohenlohe
74653,268,Schwäbisch Hall – Hohenlohe
74635,268,Schwäbisch Hall – Hohenlohe
74673,268,Schwäbisch Hall – Hohenlohe
74632,268,Schwäbisch Hall – Hohenlohe
74676,268,Schwäbisch Hall – Hohenlohe
74613,268,Schwäbisch Hall – Hohenlohe
74629,268,Schwäbisch Hall – Hohenlohe
74214,268,Schwäbisch Hall – Hohenlohe
74638,268,Schwäbisch Hall – Hohenlohe
74679,268,Schwäbisch Hall – Hohenlohe
74639,268,Schwäbisch Hall – Hohenlohe
74572,268,Schwäbisch Hall – Hohenlohe
74542,268,Schwäbisch Hall – Hohenlohe
74424,268,Schwäbisch Hall – Hohenlohe
74426,268,Schwäbisch Hall – Hohenlohe
74564,268,Schwäbisch Hall – Hohenlohe
74427,268,Schwäbisch Hall – Hohenlohe
74405,268,Schwäbisch Hall – Hohenlohe
74582,268,Schwäbisch Hall – Hohenlohe
74532,268,Schwäbisch Hall – Hohenlohe
74592,268,Schwäbisch Hall – Hohenlohe
74595,268,Schwäbisch Hall – Hohenlohe
74535,268,Schwäbisch Hall – Hohenlohe
74544,268,Schwäbisch Hall – Hohenlohe
74545,268,Schwäbisch Hall – Hohenlohe
74420,268,Schwäbisch Hall – Hohenlohe
74423,268,Schwäbisch Hall – Hohenlohe
74585,268,Schwäbisch Hall – Hohenlohe
74589,268,Schwäbisch Hall – Hohenlohe
74575,268,Schwäbisch Hall – Hohenlohe
74523,268,Schwäbisch Hall – Hohenlohe
74429,268,Schwäbisch Hall – Hohenlohe
74547,268,Schwäbisch Hall – Hohenlohe
74541,268,Schwäbisch Hall – Hohenlohe
74599,268,Schwäbisch Hall – Hohenlohe
74549,268,Schwäbisch Hall – Hohenlohe
74538,268,Schwäbisch Hall – Hohenlohe
74594,268,Schwäbisch Hall – Hohenlohe
74579,268,Schwäbisch Hall – Hohenlohe
74586,268,Schwäbisch Hall – Hohenlohe
74597,268,Schwäbisch Hall – Hohenlohe
71573,269,Backnang – Schwäbisch Gmünd
71566,269,Backnang – Schwäbisch Gmünd
71549,269,Backnang – Schwäbisch Gmünd
71522,269,Backnang – Schwäbisch Gmünd
71576,269,Backnang – Schwäbisch Gmünd
71577,269,Backnang – Schwäbisch Gmünd
71737,269,Backnang – Schwäbisch Gmünd
71540,269,Backnang – Schwäbisch Gmünd
71570,269,Backnang – Schwäbisch Gmünd
71579,269,Backnang – Schwäbisch Gmünd
71560,269,Backnang – Schwäbisch Gmünd
71554,269,Backnang – Schwäbisch Gmünd
71546,269,Backnang – Schwäbisch Gmünd
73453,269,Backnang – Schwäbisch Gmünd
73566,269,Backnang – Schwäbisch Gmünd
73560,269,Backnang – Schwäbisch Gmünd
73568,269,Backnang – Schwäbisch Gmünd
73569,269,Backnang – Schwäbisch Gmünd
73571,269,Backnang – Schwäbisch Gmünd
74417,269,Backnang – Schwäbisch Gmünd
73540,269,Backnang – Schwäbisch Gmünd
73572,269,Backnang – Schwäbisch Gmünd
73574,269,Backnang – Schwäbisch Gmünd
73575,269,Backnang – Schwäbisch Gmünd
73547,269,Backnang – Schwäbisch Gmünd
73563,269,Backnang – Schwäbisch Gmünd
73557,269,Backnang – Schwäbisch Gmünd
73569,269,Backnang – Schwäbisch Gmünd
73577,269,Backnang – Schwäbisch Gmünd
73579,269,Backnang – Schwäbisch Gmünd
73525,269,Backnang – Schwäbisch Gmünd
73565,269,Backnang – Schwäbisch Gmünd
73527,269,Backnang – Schwäbisch Gmünd
73550,269,Backnang – Schwäbisch Gmünd
89561,270,Aalen – Heidenheim
89547,270,Aalen – Heidenheim
89537,270,Aalen – Heidenheim
89522,270,Aalen – Heidenheim
89542,270,Aalen – Heidenheim
89568,270,Aalen – Heidenheim
89551,270,Aalen – Heidenheim
89564,270,Aalen – Heidenheim
89168,270,Aalen – Heidenheim
89567,270,Aalen – Heidenheim
89555,270,Aalen – Heidenheim
73486,270,Aalen – Heidenheim
73441,270,Aalen – Heidenheim
73488,270,Aalen – Heidenheim
73479,270,Aalen – Heidenheim
73457,270,Aalen – Heidenheim
73460,270,Aalen – Heidenheim
73489,270,Aalen – Heidenheim
73467,270,Aalen – Heidenheim
73466,270,Aalen – Heidenheim
73450,270,Aalen – Heidenheim
73491,270,Aalen – Heidenheim
73447,270,Aalen – Heidenheim
73494,270,Aalen – Heidenheim
73495,270,Aalen – Heidenheim
73497,270,Aalen – Heidenheim
73485,270,Aalen – Heidenheim
73463,270,Aalen – Heidenheim
73499,270,Aalen – Heidenheim
73469,270,Aalen – Heidenheim
73430,270,Aalen – Heidenheim
73492,270,Aalen – Heidenheim
76124,271,Karlsruhe-Stadt
75015,272,Karlsruhe-Land
76275,272,Karlsruhe-Land
75053,272,Karlsruhe-Land
75057,272,Karlsruhe-Land
76316,272,Karlsruhe-Land
76359,272,Karlsruhe-Land
75038,272,Karlsruhe-Land
75056,272,Karlsruhe-Land
75045,272,Karlsruhe-Land
76356,272,Karlsruhe-Land
75059,272,Karlsruhe-Land
76307,272,Karlsruhe-Land
76703,272,Karlsruhe-Land
76676,272,Karlsruhe-Land
76327,272,Karlsruhe-Land
76344,272,Karlsruhe-Land
76351,272,Karlsruhe-Land
76287,272,Karlsruhe-Land
76297,272,Karlsruhe-Land
76337,272,Karlsruhe-Land
76706,272,Karlsruhe-Land
76530,273,Rastatt
76474,273,Rastatt
76467,273,Rastatt
76476,273,Rastatt
77815,273,Rastatt
77830,273,Rastatt
76448,273,Rastatt
76477,273,Rastatt
76596,273,Rastatt
76571,273,Rastatt
76593,273,Rastatt
76549,273,Rastatt
76473,273,Rastatt
76456,273,Rastatt
77839,273,Rastatt
76597,273,Rastatt
76461,273,Rastatt
76470,273,Rastatt
77833,273,Rastatt
76437,273,Rastatt
76547,273,Rastatt
76479,273,Rastatt
76599,273,Rastatt
77836,273,Rastatt
69117,274,Heidelberg
69221,274,Heidelberg
69214,274,Heidelberg
68542,274,Heidelberg
69502,274,Heidelberg
68549,274,Heidelberg
68526,274,Heidelberg
69514,274,Heidelberg
69198,274,Heidelberg
69469,274,Heidelberg
68535,274,Heidelberg
69493,274,Heidelberg
68159,275,Mannheim
97959,276,Odenwald – Tauber
97980,276,Odenwald – Tauber
97944,276,Odenwald – Tauber
97993,276,Odenwald – Tauber
97896,276,Odenwald – Tauber
97950,276,Odenwald – Tauber
97947,276,Odenwald – Tauber
97999,276,Odenwald – Tauber
97953,276,Odenwald – Tauber
97900,276,Odenwald – Tauber
97996,276,Odenwald – Tauber
97941,276,Odenwald – Tauber
97990,276,Odenwald – Tauber
97956,276,Odenwald – Tauber
97877,276,Odenwald – Tauber
97957,276,Odenwald – Tauber
74744,276,Odenwald – Tauber
97922,276,Odenwald – Tauber
74740,276,Odenwald – Tauber
74858,276,Odenwald – Tauber
74842,276,Odenwald – Tauber
74862,276,Odenwald – Tauber
74722,276,Odenwald – Tauber
74864,276,Odenwald – Tauber
74736,276,Odenwald – Tauber
74855,276,Odenwald – Tauber
74746,276,Odenwald – Tauber
74928,276,Odenwald – Tauber
74838,276,Odenwald – Tauber
74821,276,Odenwald – Tauber
69427,276,Odenwald – Tauber
69437,276,Odenwald – Tauber
74865,276,Odenwald – Tauber
74867,276,Odenwald – Tauber
74847,276,Odenwald – Tauber
74706,276,Odenwald – Tauber
74749,276,Odenwald – Tauber
74743,276,Odenwald – Tauber
74731,276,Odenwald – Tauber
69439,276,Odenwald – Tauber
74747,276,Odenwald – Tauber
74850,276,Odenwald – Tauber
74869,276,Odenwald – Tauber
74834,276,Odenwald – Tauber
69429,276,Odenwald – Tauber
69245,277,Rhein-Neckar
69234,277,Rhein-Neckar
69412,277,Rhein-Neckar
74925,277,Rhein-Neckar
74927,277,Rhein-Neckar
69251,277,Rhein-Neckar
69434,277,Rhein-Neckar
69253,277,Rhein-Neckar
69181,277,Rhein-Neckar
69254,277,Rhein-Neckar
69256,277,Rhein-Neckar
74909,277,Rhein-Neckar
69242,277,Rhein-Neckar
74924,277,Rhein-Neckar
69151,277,Rhein-Neckar
74933,277,Rhein-Neckar
69226,277,Rhein-Neckar
69231,277,Rhein-Neckar
74934,277,Rhein-Neckar
69207,277,Rhein-Neckar
69250,277,Rhein-Neckar
69436,277,Rhein-Neckar
74889,277,Rhein-Neckar
74937,277,Rhein-Neckar
74915,277,Rhein-Neckar
69190,277,Rhein-Neckar
69257,277,Rhein-Neckar
69168,277,Rhein-Neckar
69259,277,Rhein-Neckar
74939,277,Rhein-Neckar
74918,277,Rhein-Neckar
68789,277,Rhein-Neckar
74931,277,Rhein-Neckar
74921,277,Rhein-Neckar
76646,278,Bruchsal – Schwetzingen
76694,278,Bruchsal – Schwetzingen
76707,278,Bruchsal – Schwetzingen
76709,278,Bruchsal – Schwetzingen
76684,278,Bruchsal – Schwetzingen
76661,278,Bruchsal – Schwetzingen
76698,278,Bruchsal – Schwetzingen
76669,278,Bruchsal – Schwetzingen
76689,278,Bruchsal – Schwetzingen
68753,278,Bruchsal – Schwetzingen
68794,278,Bruchsal – Schwetzingen
68804,278,Bruchsal – Schwetzingen
68782,278,Bruchsal – Schwetzingen
68766,278,Bruchsal – Schwetzingen
68775,278,Bruchsal – Schwetzingen
68809,278,Bruchsal – Schwetzingen
68723,278,Bruchsal – Schwetzingen
68723,278,Bruchsal – Schwetzingen
68799,278,Bruchsal – Schwetzingen
68723,278,Bruchsal – Schwetzingen
75175,279,Pforzheim
75217,279,Pforzheim
75239,279,Pforzheim
